indv	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
HGDP00146	0.0071	0.0177	0.0049	-0.0046	-0.0052	-0.0068	2e-04	0.0082	0.0025	0.0059	0.0057	0.0017	0.0035	-0.0013	0.0045	-0.0098	-0.006	-0.0033	0.0023	2e-04
HGDP00148	0.0029	0.0295	2e-04	-0.001	0.0048	-0.0063	-0.0096	-0.0192	-0.0083	-0.0137	-0.0119	-0.0079	-6e-04	-0.0075	0.0051	0.0245	0.003	-0.0061	0.0024	-0.0246
HGDP00149	0.0085	0.0029	0.0081	-0.0123	-0.0257	-0.0215	0.0047	-0.015	-0.0116	0.0062	-0.0138	-0.0046	0.002	-0.0014	0.0062	0.0082	0.0067	-0.0027	0.0131	0.0114
HGDP00150	-0.0048	0.0229	-0.0036	0.0056	0.0089	0.0136	-0.0143	-0.0292	0.0123	-0.0113	-0.0056	0.0249	-0.0019	-0.0058	-0.0105	-0.0335	0.0093	-0.0174	6e-04	0.0115
HGDP00151	0.0072	0.0259	-5e-04	0.0041	0.0115	0.0058	-0.01	-0.0093	0.0064	0.002	0.0077	-8e-04	4e-04	-0.0011	-0.0071	-0.0059	-0.0027	6e-04	-8e-04	4e-04
HGDP00153	5e-04	0.0132	0.0021	-0.0045	-0.008	-0.0091	-0.0057	-0.0201	0.0031	-0.0053	-0.0024	0.0041	-0.0036	-0.0068	-0.0019	0.001	0.0017	0.0017	0.0037	0.0138
HGDP00154	0.0039	0.0117	0.0046	0.0023	-0.0089	-0.0098	0.0065	-0.0096	-0.0016	0.0145	0.0264	-0.0076	-0.013	0.0062	-0.0103	-0.018	-0.0054	0.0047	-0.006	-0.008
HGDP00155	0.0074	0.0276	-7e-04	0.003	0.0101	-8e-04	-0.0116	-0.0135	0.0179	-0.0061	-0.0049	0.0028	0.0065	0.0026	-0.0054	0.0023	0.0096	-0.0059	0.0049	0.0085
HGDP00158	0.0066	0.0258	-0.0012	0.0038	0.0131	8e-04	-0.0066	0.0028	0.0099	-0.0028	9e-04	-0.0026	0.001	-6e-04	-0.0016	0.0106	0.0128	-0.0064	0.0038	0.0066
HGDP00161	0.0109	0.0077	0.0018	8e-04	-0.0012	0.0153	6e-04	-0.0078	-0.0161	0.0126	0.0016	-0.0065	-0.003	0.0058	0.0031	0.0036	-0.0021	-0.0013	0.002	0.017
HGDP00163	0.0106	-0.0095	0.0066	-0.004	-0.0084	-0.0152	-0.0062	-0.0028	0.0167	0.0078	0.0128	-0.0084	-0.0032	-0.0054	-0.0045	0.0022	-0.0137	0.0033	-0.0134	-0.0281
HGDP00165	0.0085	0.0108	0.0033	-0.004	-0.0082	-0.0133	-0.0058	-0.0264	-0.0049	0.0031	-0.0142	-0.0118	0.0011	-0.0035	0.0096	0.0267	0.0108	-0.0014	0.01	-0.009
HGDP00167	0.013	-0.0077	0.0071	-0.0079	-0.0236	-0.0066	-0.0077	-0.0307	0.0058	0.0026	-0.0106	0.0148	0.0047	-0.0092	-0.0041	-0.0221	-0.0068	5e-04	0.0094	0.0191
HGDP00169	0.0114	-0.0043	0.0075	-0.0074	-0.0245	-0.0038	2e-04	-0.035	-0.019	0.0206	-0.0039	-0.0109	-0.0059	-0.0022	0.0065	0.0103	-2e-04	0.0102	-4e-04	-0.0047
HGDP00171	0.0126	-0.0084	0.0063	-0.005	-0.013	0.0011	0.0121	0.015	-0.0112	0.0156	0.0045	-0.0029	-0.0017	-0.0028	0.0094	-0.005	-0.0106	-9e-04	0.005	0.0159
HGDP00173	0.0047	0.0098	0.0028	-0.0016	-0.0075	0.0036	0.0106	0.0117	-0.0037	0.0176	0.0116	-0.0043	-0.0024	5e-04	0.0114	-0.0097	-0.0041	0.0087	-0.0075	-0.0047
HGDP00177	-0.0081	0.019	0.0536	0.0549	0.0031	-0.0173	-0.0342	-0.0152	-0.0118	-0.0138	-0.0256	-0.0102	0.0068	-0.0104	0.0207	0.0121	-0.0041	-0.0014	0.0126	-0.004
HGDP00179	0.0053	0.0278	0.001	3e-04	0.0056	-0.0034	-0.0133	-0.0204	0.0099	0.0048	0.008	-0.0026	-0.0034	7e-04	-0.0034	0.0033	-0.004	0.0037	-0.0068	-0.0187
HGDP00181	0.0091	0.0085	0.0026	-6e-04	-0.0054	0.0074	-0.0143	-0.0307	0.0119	-0.0041	0.0044	0.0263	0.0014	-0.0038	-0.0218	-0.0393	-0.0134	-0.0076	0.0021	0.0071
HGDP00183	0.0105	0.012	0.004	-0.0036	-0.0066	-3e-04	7e-04	-0.0012	0.0038	-0.0023	-0.0039	0.0119	0.0058	-3e-04	-5e-04	-0.0142	-0.0062	0.0018	0.0022	-5e-04
HGDP00185	0.0085	0.0192	6e-04	0.0013	-7e-04	0.0123	-0.0036	-0.01	0.0072	0.0121	0.0105	0.0095	0.0017	-0.0047	-0.0033	-0.0327	-0.0193	-0.0034	-0.0041	0.0045
HGDP00187	0.0087	0.013	0.0041	-0.0049	-0.0107	-0.01	-0.0033	-0.0258	0.0046	0.0103	-0.0043	-0.0071	0.003	-0.0017	0.0092	0.0043	-0.0039	-9e-04	0.0035	9e-04
HGDP00189	0.0083	0.0063	0.0014	-8e-04	-0.0033	4e-04	-0.014	-0.0365	0.0114	0.0117	8e-04	0	-0.0017	-0.0054	-0.0027	-0.0075	-2e-04	-0.0079	6e-04	-0.0143
HGDP00191	0.0079	0.01	0.003	-0.0041	-0.0084	-0.0054	-0.0136	-0.0234	0.0061	0.0119	0.0048	5e-04	-0.0019	-0.0042	-9e-04	-0.0147	-0.0055	0.0028	0.0037	0.0037
HGDP00192	0.0081	0.0126	3e-04	0.0064	0.0115	0.0218	-0.0071	-0.0247	-0.0107	0.0244	0.0187	-0.0172	-0.0111	0.0064	-0.003	-0.0012	-0.0011	-0.0028	-0.0078	0.0086
HGDP00197	0.0063	0.0138	0.0038	-0.0069	-0.0141	-0.0096	-0.0011	-0.0285	-0.0016	-2e-04	-0.0211	0.001	0.0044	-0.0031	0.0107	0.0094	0.0037	-0.0071	0.0127	-0.0062
HGDP00199	0.0074	0.0109	0.0034	-0.0059	-0.0113	-0.0212	-0.0086	-0.0234	0.0116	-0.0024	-0.0099	-0.0044	0.0049	-0.0018	0.0042	0.0163	0.007	0.002	9e-04	-0.0135
HGDP00201	0.0072	0.0247	-0.0013	0.0059	0.0137	0.005	-0.0133	-0.0161	0.0096	0.0065	0.0101	-0.0109	-0.0012	-0.0044	-0.0042	0.004	-1e-04	-0.0045	-0.0063	-0.0098
HGDP00205	0.0102	0.0031	6e-04	0.0042	0.0047	0.0244	-0.0041	-0.0215	-0.0164	0.02	0.0126	-0.0042	-0.0059	0.0025	-0.0013	-0.0128	-0.0046	-0.0077	2e-04	0.014
HGDP00206	0.0066	0.0042	8e-04	-9e-04	-0.0052	-0.0028	-0.0242	-0.0471	0.005	0.0043	-0.0017	0.0016	-0.0022	-0.0071	-0.003	7e-04	0.0082	-0.004	0.0065	-0.0172
HGDP00210	0.0097	-0.0035	0.0081	-0.0064	-0.0175	-0.0101	-0.0059	-0.0212	0.0041	0.0223	0.0144	-0.0054	-0.002	-0.0061	-0.0015	-0.0186	-0.0057	-0.0046	-4e-04	0.0106
HGDP00213	0.0129	-0.0042	0.0064	-0.0074	-0.0217	-0.0119	0.0058	0.0038	0.0072	0.0239	0.0078	0.0017	0.0028	-0.0033	0.0094	-0.026	-0.0228	0.0042	-0.0052	-0.0028
HGDP00214	0.0057	0.0289	-1e-04	2e-04	0.007	9e-04	-0.0054	-0.0033	0.0067	0.0013	0.0033	-6e-04	0.0069	0.0023	-0.0031	-0.0122	-0.0058	-0.0069	0.0027	0.0028
HGDP00218	0.0056	0.0216	-0.0011	0.0087	0.0139	0.0215	-0.0141	-0.0157	-0.0106	0.0104	0.0235	-0.0122	-0.0158	1e-04	2e-04	0.0061	2e-04	0.0137	-0.0148	-0.0022
HGDP00222	0.0109	-0.0064	0.008	-0.0083	-0.0254	-0.0146	-0.0073	-0.0291	0.0082	0.0113	3e-04	0.0051	5e-04	-0.0068	-0.004	-0.0127	-0.0044	3e-04	0.003	0.007
HGDP00224	0.0022	0.0267	-0.0023	9e-04	0.0066	-0.004	-0.0083	-0.0047	0.0144	0.0066	0.0103	-0.0211	-4e-04	0.0027	-0.0039	3e-04	0.0068	0.0023	-0.0125	-0.0065
HGDP00226	0.0087	0.009	0.0026	-0.0025	-0.006	-0.0028	-0.0019	-0.0056	0.0069	0.0029	0.0033	0.0053	0.0017	-0.0026	-5e-04	-0.0093	-0.0118	0.0072	-0.005	-0.0086
HGDP00228	0.008	-0.0088	-0.0064	0.0031	0.0098	0.0025	0.0036	-0.0276	-0.0364	0.0311	0.0093	-0.0095	-0.0119	-0.0022	0.0181	-0.0035	-0.005	-0.0017	0.0063	0.0024
HGDP00230	0.0096	0.0079	0.0023	-6e-04	-0.0053	-0.0062	-0.0012	-0.0069	0.0045	0.0131	5e-04	-0.012	-1e-04	9e-04	0.001	0.0138	0.0031	0.0034	-0.003	-0.0097
HGDP00234	0.0098	-0.0126	0.0047	-0.0029	-0.0168	0.0067	0.0043	-0.008	-0.0209	0.021	0.0076	-0.0148	-0.0072	0.0114	0.0118	0.0094	-0.0074	0.0091	-0.0058	0.0101
HGDP00237	0.0096	0.01	0.0041	-0.0039	-0.0097	-0.0069	-0.0121	-0.0329	0.0083	0.0018	-0.0041	0.0053	0.0031	-0.0078	-0.0043	-0.0077	-0.0044	-0.003	0.002	-0.0078
HGDP00239	0.0102	0.0124	0.0033	-0.0029	-0.0075	-0.0082	0.0061	-0.001	0.0129	0.0205	0.0053	-0.0107	0.0028	-0.0046	-0.0017	-0.0076	-0.0089	-0.0064	-0.0027	0.0091
HGDP00241	0.01	-0.008	0.0042	-0.0083	-0.0215	-0.0053	-7e-04	-0.0196	-0.0109	0.0068	-0.0136	1e-04	0.0011	0.0013	0.0093	0.0094	0.0025	0.0048	0.007	0.0116
HGDP00243	0.0065	-0.004	0.0061	-0.012	-0.0278	-0.0286	-0.0021	-0.0127	0.0044	0.0041	-0.0118	-0.0093	0.0029	-7e-04	0.0054	0.0143	0.007	-0.0027	0.0025	-0.0017
HGDP00244	0.0069	0.0057	-3e-04	-2e-04	-0.0024	0.0051	-0.0033	-0.0171	-0.0072	0.0065	-0.0023	-0.0157	0.0011	-4e-04	-5e-04	0.0092	0.0145	0.0032	-0.0018	2e-04
HGDP00247	0.0053	0.0165	-0.0082	0.0028	0.0155	-0.0245	-0.0031	-0.0171	0.0089	0.0238	0.0111	-0.0076	-0.0025	-0.0069	0.0049	-0.0094	-0.0012	0.0013	-0.0066	3e-04
HGDP00248	0.002	0.0189	-0.0015	-3e-04	2e-04	-0.0036	2e-04	-0.0148	0.0088	0.0138	0.0063	-0.0096	-0.0056	8e-04	-0.008	0.0111	0.0101	-0.0069	-0.0187	0.0065
HGDP00251	4e-04	0.0244	-0.0038	0.0014	0.0081	-0.0031	-0.0102	5e-04	0.0104	0.0057	0.0177	-0.0024	-0.001	0.0023	0.0014	0.0027	0.001	-0.0032	-0.0069	-0.0135
HGDP00254	0.0093	0.0133	0.0035	-0.0029	-0.0111	-0.0114	-0.0105	-0.0349	0.0172	0.0167	0.0052	-0.0057	0.0042	-0.0024	-0.0057	-0.0126	-0.0039	-0.006	-9e-04	0.0081
HGDP00258	0.0074	-0.0064	0.0067	-0.0096	-0.024	-0.0188	-0.0032	-0.0187	-0.0033	-0.0071	-0.0063	0.0064	-4e-04	-0.0032	-0.0037	3e-04	-9e-04	0.0012	0.0037	-0.0079
HGDP00259	0.0112	0.0013	5e-04	0.0036	0.0049	0.0293	-0.0072	-0.0202	-0.0218	-0.0018	-0.0021	-0.0028	-0.0043	-0.0042	0.0014	0.001	0.0058	0.0019	0.0025	0.0192
HGDP00262	0.0061	0.0116	0.0036	-0.0036	-0.0093	-0.0118	-0.0036	-0.0058	0.0064	-0.0014	-8e-04	-0.001	0.0055	-0.0064	-0.003	-0.001	0.0011	-0.0057	0.0021	-0.0066
HGDP00264	0.0074	-0.0061	0.012	-0.0093	-0.0181	-0.0216	0.0046	0.0168	0.0086	-0.0029	0.0028	0.0067	-0.0021	0.0074	0.0033	-0.0024	-0.0194	0.0152	-0.0086	-0.0213
HGDP00277	0.0071	0.017	0.005	-0.007	-0.017	-0.0177	-0.0034	-0.0243	0.0018	0.0134	-0.0064	-0.015	-0.0014	-0.0042	0.0135	0.0158	0.0015	0.0105	-0.0057	-0.0043
HGDP00279	0.0112	0.01	0.002	0.0011	-0.0017	0.0104	-0.0035	-0.012	-0.0108	0.0087	0.0023	-0.0091	6e-04	0.003	0.0017	0.0081	0.0051	-5e-04	-5e-04	0.0112
HGDP00281	0.0076	0.0124	0.0033	-0.0041	-0.01	-0.0116	-0.0073	-0.0233	0.0105	0.0123	-0.0014	-0.0086	0.0022	1e-04	0.0053	0.001	-0.0029	0.0019	-0.0053	-0.0028
HGDP00285	0.0085	0.0286	-3e-04	0.0051	0.016	0.0043	-0.0069	-0.0012	0.0218	0.01	0.0149	-0.0091	0.0013	-0.0032	-0.0079	-0.0066	-0.0021	-0.0042	-0.0153	-0.0035
HGDP00288	0.0062	0.0328	-6e-04	0.0034	0.0057	5e-04	-0.0113	-0.0307	0.0131	0.007	0.002	-0.0023	0.0051	0.0066	-0.0068	-0.0113	-0.0052	-0.0045	-0.0021	0.0083
HGDP00290	0.0081	0.0272	-0.0015	0.0066	0.0133	0.0191	-0.0075	-0.0122	-0.0053	0.0128	0.0138	-0.016	-0.0021	9e-04	-0.0052	-0.0032	0.0065	-0.0072	-0.0047	0.0208
HGDP00298	0.007	0.0224	-9e-04	0.0069	0.012	0.0253	7e-04	-0.005	-0.0248	0.0098	0.009	-0.0211	-0.0077	-0.0013	0.0084	0.0172	0.0079	0.0063	-0.0107	0.0061
HGDP00302	0.0061	0.0231	-0.0022	0.0072	0.0168	0.0169	-0.0083	-0.0226	-0.002	0.0189	0.014	-0.0214	-0.0057	-2e-04	9e-04	0.0038	0.0158	-2e-04	-0.0145	-0.0174
HGDP00304	0.0066	0.0184	6e-04	0.0017	0.0085	-0.0046	-0.0024	0.0025	0.0153	0.0231	0.021	-0.0219	-0.0043	0.0027	0.0028	2e-04	-0.0066	9e-04	-0.0194	-0.0109
HGDP00307	0.0062	0.0238	-0.0026	0.0059	0.0124	0.0107	-0.0232	-0.032	0.0194	0.0092	0.0122	-3e-04	-3e-04	-0.0023	-0.0142	-0.0206	0.0068	-0.0128	-0.0051	0.0068
HGDP00309	0.0078	0.0169	4e-04	0.0033	0.0091	0.0176	-0.0042	-0.0071	-0.0068	0.0099	0.0108	-0.0131	1e-04	0.0028	-0.0046	-0.0023	0.0052	-0.0108	-0.0054	0.0214
HGDP00311	0.0057	0.0258	-0.0019	0.0067	0.012	0.0212	-0.0105	-0.0181	-0.0035	0.0013	0.0066	-0.0096	-0.0024	0.0047	-0.0091	1e-04	0.012	-0.0065	-0.0054	0.0271
HGDP00313	0.0071	0.0236	-0.002	0.006	0.0139	0.0137	-0.0203	-0.0297	0.0221	0.0049	0.0118	0.0043	0.0034	-0.0026	-0.0172	-0.028	-0.0038	-0.0159	-0.0051	0.0126
HGDP00315	0.0045	0.0235	-0.0016	0.0055	0.0182	0.0024	-0.001	0.0181	0.02	0.0074	0.0223	-0.021	-0.0051	-0.0046	-0.0025	8e-04	-0.001	0.0078	-0.0306	-0.0255
HGDP00319	0.0114	0.0144	7e-04	0.0067	0.0169	0.0265	-0.0052	-0.0122	-0.0073	0.0097	0.0109	-0.0047	-0.0018	0.0022	-0.0086	-0.0114	-0.0032	-0.0053	-0.0058	0.0176
HGDP00323	0.0045	0.0305	-3e-04	6e-04	0.0045	0.0032	-0.0051	-0.0041	0.0022	0.007	0.0023	-0.0062	1e-04	-0.0011	0.0019	1e-04	0.0093	7e-04	-0.0044	0.0058
HGDP00326	0.0087	0.013	0.004	-0.0051	-0.0123	-0.0071	-0.0102	-0.0237	0.0065	8e-04	-0.005	0.0074	0.0025	-0.0044	-0.0021	-0.0066	0.0019	0.0044	0.0043	0.0083
HGDP00330	0.0111	0.0049	9e-04	0.0037	0.0039	0.023	-0.0087	-0.0201	-0.0085	0.0087	0.0067	-4e-04	-0.0011	0.0045	-0.0034	-0.0127	-0.004	-0.0034	-0.0023	0.0121
HGDP00333	0.0089	0.0098	0.002	-0.0036	-0.0076	-3e-04	0.0068	0.0129	-0.0026	0.0151	0.0076	-0.0075	-0.0018	8e-04	0.0085	-0.0018	-0.0028	0.0028	-0.0059	0.0052
HGDP00341	0.0066	0.0083	0.0023	-0.0027	-0.0096	-0.0121	-0.0059	-0.0097	0.008	0.0189	0.0082	-0.0119	-0.0021	-0.0015	0.0088	0.0048	0.0038	0.0018	-0.001	0.0104
HGDP00346	0.0086	0.0084	0.0013	-0.0013	-0.0039	-0.0084	-0.0075	-0.0135	0.0094	-0.0017	-0.008	2e-04	0.0019	0.0033	-0.0058	0.006	0.0099	-0.0073	0.0099	0.0129
HGDP00351	0.0079	0.0082	5e-04	6e-04	-0.0056	0.0113	-0.003	-0.0108	-0.0123	0.0124	0.0036	-0.004	-0.0047	0.01	0.0029	0.0107	4e-04	0.0061	-0.0086	0.0128
HGDP00356	0.0053	0.0067	-1e-04	-0.0022	-0.0049	5e-04	-0.0057	-0.027	-0.0072	-0.0014	0.0061	0.0083	-0.0129	-0.0038	-0.0062	0.017	-0.0046	0.0109	-0.0157	-0.0497
HGDP00359	0.0091	0.0032	0.0046	-0.0043	-0.016	0	0.0021	-0.0241	-0.0284	0.0083	-0.0119	-0.011	-0.0011	0.0047	0.0093	0.0218	0.007	-8e-04	0.0129	0.0203
HGDP00364	0.0049	0.0048	0.0015	-0.0019	-0.0066	-0.0146	-0.0119	-0.012	0.0147	0.0103	0.014	-0.0078	-0.0079	9e-04	0.0036	0.006	-0.0061	0.0188	-0.012	-0.0096
HGDP00371	0.0105	-0.0079	0.0061	-0.0089	-0.0217	-0.0081	-0.0063	-0.0203	0.003	-5e-04	-0.0019	0.0159	4e-04	-0.004	-0.0083	-0.0223	-0.0021	0.0044	0.0033	0.0132
HGDP00372	0.0056	0.0172	-0.0042	0.0101	0.0187	0.0364	-0.0023	-0.0102	-0.0271	0.006	0.0239	5e-04	-0.0202	0.0023	-0.0095	0.0107	-0.0042	0.0101	-0.0175	-0.0335
HGDP00376	0.0068	0.0274	2e-04	0.0024	0.0104	-0.003	-0.0108	-0.0149	0.0143	-0.0073	-0.0056	-0.0013	0.0082	-6e-04	-0.0036	0.0028	-7e-04	-0.0084	0.0045	5e-04
HGDP00382	0.0067	0.0161	-0.0088	9e-04	0.0145	-0.0261	-0.0027	-0.0292	0.0107	0.01	-0.0157	-0.0023	0.0085	-0.0033	0.0069	-7e-04	0.0038	-0.01	0.0123	0.0103
HGDP00388	0.0109	0.0066	0.0017	0.001	9e-04	0.0156	-0.0019	-0.0136	-0.0158	0.0287	0.0098	-0.0182	-0.0032	0.0021	0.0143	0.0013	0.0045	-0.0074	0.0028	0.0175
HGDP00392	0.0069	0.0125	0.0049	-0.0056	-0.0086	-0.0117	-0.0061	-0.0158	-3e-04	0.0044	1e-04	-0.0017	-7e-04	0.002	0.0079	0.0025	-0.0035	0.0014	-9e-04	-0.011
HGDP00397	0.0089	0.0106	0.0025	-0.0012	-0.0065	-0.003	-0.0028	-0.0176	0.0068	0.0045	-0.0018	0.0011	0.0015	-0.0055	-0.002	-0.0029	0.0113	-0.0035	3e-04	0.0131
HGDP00402	0.0114	-0.0066	0.0074	-0.0086	-0.0237	-0.0077	-0.0047	-0.0322	-1e-04	0.0245	0.0087	-9e-04	-0.0033	-0.0029	0.0043	-0.0153	-0.0112	0.0016	-4e-04	0.0057
HGDP00407	0.0077	0.0093	0.0043	-0.0034	-0.0078	0.0076	-5e-04	-0.032	-0.0275	0.0086	-0.0042	-0.0125	-0.0073	0.0016	0.012	0.0201	0.0084	0.0055	5e-04	-0.0012
HGDP00412	0.0105	0.007	0.0034	-0.0018	-0.0039	0.0076	-0.006	-0.0152	-0.0032	0.0107	0.0028	0.0058	-0.0019	0.0028	-3e-04	-0.0125	-0.0064	0.002	0.0023	0.0054
HGDP00417	0.007	0.0265	-9e-04	0.0032	0.0107	-0.0049	-0.0044	0.0073	0.0191	0.0054	0.01	-0.0055	0.004	0.004	-1e-04	0.0017	-0.0092	0.0021	-0.0074	-0.014
HGDP00423	0.0088	-0.0049	-0.0047	-5e-04	0.0046	-0.02	0.0029	-0.0198	6e-04	0.0031	-0.0065	0.0131	-3e-04	-0.0022	8e-04	-0.0125	-0.0028	0.0063	0.0017	0.0034
HGDP00433	0.005	0.0193	0.0026	-0.0025	-9e-04	-0.008	-0.005	-0.0176	0.0079	0.0074	0.0031	-0.0023	-0.0027	0.005	-0.002	6e-04	0.0089	4e-04	-0.0017	0.0026
HGDP00438	0.003	0.0229	-0.0022	0.0039	0.0092	5e-04	-0.014	-0.0076	0.0164	5e-04	0.0145	-0.0042	-0.0011	0.0047	-0.0057	-0.0019	-0.0058	0.0084	-0.0159	-0.0252
HGDP00444	0.0093	0.0068	0.0021	0.0015	0.0023	0.0065	0	-0.0056	0.0013	0.0123	0.0111	0.0029	4e-04	-0.0036	6e-04	-0.0172	-0.0044	-0.0089	-0.0015	0.0161
HGDP00445	0.0136	-0.0092	0.0055	-0.0059	-0.0153	-0.0148	0.0064	0.0061	0.0065	0.0115	-0.006	-0.0047	0.0033	-0.0037	0.0055	0.0032	0	-0.0038	0.0103	0.0129
HGDP00511	0.0045	0.0318	3e-04	-0.0019	0.003	1e-04	0.0076	0.0097	-0.0062	-0.0034	-0.0051	-0.0012	0.0026	-0.0018	0.0052	0.005	0.0048	-0.0015	0.0023	-0.0029
HGDP00512	0.0029	0.0278	-0.0037	0.0023	0.0058	0.0037	-0.0027	0.0098	-0.0011	-0.0107	0.0014	0.0126	-0.0045	0.0061	-0.0067	0.0121	0.0061	-0.0057	0.0033	-0.0025
HGDP00513	0.003	0.0149	0.0021	-0.0014	-0.0076	-0.0095	-0.0079	-0.0078	0.0094	-0.0091	0.0055	0.0056	-0.0021	-0.0028	-0.0122	-0.0063	-0.0012	-8e-04	-0.0071	-0.0056
HGDP00514	0.0036	0.0329	6e-04	-4e-04	0.0026	7e-04	0.0111	0.0121	0.0012	0.0088	0.0063	-0.0039	-0.0012	0	0.0015	-0.0058	-0.0029	0.0027	-0.0069	-4e-04
HGDP00515	0.0074	0.0078	0.0021	-0.0014	-0.0044	-0.0044	-0.0047	-0.002	0.0127	-0.0145	-0.0057	0.0142	0.0099	-4e-04	-0.0113	-0.0149	0.0014	-0.0088	0.0047	0.0069
HGDP00516	0.0044	0.0282	2e-04	9e-04	0.0067	0.006	0.0095	0.0156	0.0024	-0.0074	4e-04	0.0031	0.0016	0.005	-0.0056	-0.0024	0.0021	-0.0029	-0.0044	0.0061
HGDP00517	0.0083	0.0129	0.0033	-0.005	-0.01	-0.0131	-0.0049	0.0015	0.0117	-0.0058	-0.0035	0.007	0.0074	-0.0043	-9e-04	-0.0037	-0.009	0.0067	-0.0041	-0.0085
HGDP00518	0.0027	0.029	-0.0019	0.0014	0.0067	-0.0054	-0.0016	0.0218	0.0134	0.0026	0.0039	0.0026	0.0033	0.0062	0.0027	-0.0018	0.003	0	0.002	9e-04
HGDP00519	0.0056	0.0283	-4e-04	8e-04	0.0051	-0.007	-0.0131	-0.0092	0.0159	-0.0091	-7e-04	-2e-04	-6e-04	-0.0059	-0.0066	0.0069	0.013	0.0033	3e-04	0.0052
HGDP00520	0.0062	0.0198	0.0055	-0.0089	-0.0151	-0.0082	0.0208	0.021	-0.0155	-0.0099	-0.0151	0.0082	0.0036	0.0034	0.0081	0.0048	0.0057	0.0058	0.0032	-0.004
HGDP00522	0.0064	0.0094	0.0025	-0.0043	-0.0067	-0.004	-0.0049	0.0022	0.0049	-0.0032	-0.0021	0.0084	0.0051	-0.0036	-0.0018	-0.0125	-0.0048	9e-04	8e-04	-0.002
HGDP00523	0.0058	0.0139	0.001	-0.0017	-0.007	0.0085	0.0184	0.0117	-0.0196	-0.0047	-0.0174	-0.0109	0.0049	0.0035	0.0074	0.0142	0.0029	0.0126	-0.0068	-0.0041
HGDP00524	0.0065	0.0256	-0.001	0.0046	0.0127	0.0251	0.0042	0.0035	-0.0192	-0.0023	-0.0039	-0.0041	-0.0013	0.007	0.0055	0.0091	0.0046	-0.0046	9e-04	0.0028
HGDP00525	0.0079	-0.0054	0.0023	-0.0088	-0.0266	-0.0149	0.0068	-0.0036	0.0027	0.0046	-0.0143	0.0137	5e-04	0.0091	0.0053	0.0125	0.0045	0.0095	1e-04	0.0181
HGDP00527	5e-04	0.0286	-7e-04	0.002	0.0038	0.0178	-0.0046	-0.0138	-0.0238	-0.0112	-0.0046	7e-04	-0.0033	0.0118	-8e-04	0.0128	-0.0017	0.0069	-0.0049	-0.011
HGDP00528	0.0091	-0.0095	0.0051	-0.007	-0.0177	-0.0129	-2e-04	0.008	0.006	-0.0057	-0.0011	0.0084	0.0029	-0.0057	0.0011	-0.0061	-0.0073	0.0074	-0.0038	-0.0167
HGDP00529	0.0071	0.0164	0.0029	-0.0034	-0.0083	-0.0083	-0.0037	-0.0013	0.0078	-0.0156	-0.0108	0.0125	0.0083	0.0046	-7e-04	-6e-04	7e-04	0.0034	0.0028	0.0021
HGDP00531	0.0076	0.0138	0.0049	-0.0072	-0.0088	-0.0115	0.0103	0.0229	-0.0035	-0.0171	-0.0173	0.0047	0.0037	0.0028	0.0042	0.0101	0.0065	-0.0018	0.0054	-0.006
HGDP00534	0.0074	0.0172	0.0047	-0.0066	-0.011	-0.0132	0.0065	-0.0037	0.002	-0.0152	-0.0194	0.001	0.0064	0.0019	6e-04	0.0152	0.006	0.0064	-0.0044	-0.0154
HGDP00535	0.0071	0.0069	0.0069	-0.0105	-0.0181	-0.0202	0.0054	9e-04	-0.0041	-0.0135	-0.017	0.0051	0.0027	0.005	0.0016	0.0169	0.0051	0.0035	0.0029	-0.0041
HGDP00536	0.0081	0.0283	-2e-04	0.0032	0.014	0.0073	0.0115	0.0292	-0.0026	0.0019	0.0064	-0.006	-0.0031	0.0036	0.0021	0.004	-4e-04	-7e-04	2e-04	0.0051
HGDP00537	0.0072	0.0135	0.0024	-0.0034	-0.0066	0.0016	0.0087	0.0036	0.0029	-0.0058	-0.0039	0.0056	0.0026	-6e-04	-0.0068	-0.0089	-6e-04	-0.004	-6e-04	0.0079
HGDP00538	0.006	0.0294	-1e-04	0.002	0.0077	0.0021	-0.0031	0.0013	0.0159	-0.0076	-2e-04	0.0057	0.0087	-0.001	-0.0115	-0.012	0.0064	-0.0121	-0.001	0.0112
HGDP00539	0.0076	0.0315	7e-04	8e-04	0.0078	-0.001	0.0059	0.0175	0.007	-0.0014	7e-04	-0.0026	0.0042	0.003	-0.0014	0.0029	0.001	-0.0049	-2e-04	0.0077
HGDP00545	0.0119	-0.0203	0.0026	6e-04	-0.0116	-0.0076	-0.0191	-0.0361	0.0323	-0.0026	0.0023	0.0162	-0.0029	0.0307	-0.0395	-0.0482	-0.0364	-0.0133	0.0028	0.0213
HGDP00550	0.0099	-0.0188	0.0051	-0.004	-0.0189	-0.0192	-0.0079	-0.0136	0.0339	0.0262	0.0281	-0.0151	-0.0064	0.0152	-0.023	-0.0423	-0.0428	-0.0067	-0.0174	-0.0145
HGDP00557	0.0048	0.0296	-8e-04	-0.0014	0.0028	-0.0077	-0.0078	-0.0081	0.0197	-0.0043	-0.0027	-0.0045	0.0118	-0.002	-0.0123	-0.0042	-0.0014	-0.008	-7e-04	0.0076
